Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Wisteria Lamp or room divider
",width,efficient,room,flexibility,flexible,storage
"Which is wider, and thus has more [MASK], Wisteria Lamp or Rotated Rectangle
",width,rounded,slender,dense,pronounced,branched
"Which is wider, and thus has more [MASK], Wisteria Lamp or Round table
",width,common,dense,frequent,pronounced,convenient
"Which is wider, and thus has more [MASK], Wisteria Lamp or roundback armchair
",width,rounded,slender,flexible,robust,compact
"Which is wider, and thus has more [MASK], Wisteria Lamp or rustic furniture
",width,decorative,ornate,expensive,elaborate,dense
"Which is wider, and thus has more [MASK], Wisteria Lamp or Sankheda furniture
",width,flowers,branches,dense,fruit,trees
"Which is wider, and thus has more [MASK], Wisteria Lamp or school furniture
",width,expensive,furniture,classrooms,common,amenities
"Which is wider, and thus has more [MASK], Wisteria Lamp or secretary desk
",width,room,seats,flexibility,expensive,convenient
"Which is wider, and thus has more [MASK], Wisteria Lamp or sex furniture
",width,expensive,fluid,common,attractive,pronounced
"Which is wider, and thus has more [MASK], Wisteria Lamp or Shanghai-style furniture
",width,expensive,ornate,decorative,elaborate,luxurious
"Which is wider, and thus has more [MASK], Wisteria Lamp or shop furniture
",width,expensive,furniture,decorative,convenient,common
"Which is wider, and thus has more [MASK], Wisteria Lamp or shop shelve
",width,expensive,common,pronounced,dense,convenient
"Which is wider, and thus has more [MASK], Wisteria Lamp or Side Chair
",width,dense,pronounced,common,fruit,flowers
"Which is wider, and thus has more [MASK], Wisteria Lamp or Snuff Tablet
",width,fruit,flowers,dense,common,branches
"Which is wider, and thus has more [MASK], Wisteria Lamp or Spindle-back armchair
",width,flexible,slender,robust,rounded,pronounced
"Which is wider, and thus has more [MASK], Wisteria Lamp or Spoon racks
",width,expensive,compact,spacious,flexible,efficient
"Which is wider, and thus has more [MASK], Wisteria Lamp or Standing aid
",width,expensive,resistant,common,dense,efficient
"Which is wider, and thus has more [MASK], Wisteria Lamp or street furniture
",width,expensive,furniture,decorative,dense,ornate
"Which is wider, and thus has more [MASK], Wisteria Lamp or support furniture
",width,flexible,dense,flexibility,robust,compact
"Which is wider, and thus has more [MASK], Wisteria Lamp or Suzhou-style furniture
",width,expensive,ornate,luxurious,elaborate,decorative
"Which is wider, and thus has more [MASK], Wisteria Lamp or Table Desk
",width,varieties,branches,fruit,common,dense
"Which is wider, and thus has more [MASK], Wisteria Lamp or table toilet
",width,common,fruit,convenient,expensive,dense
"Which is wider, and thus has more [MASK], Wisteria Lamp or Tall-case Clock
",width,dense,pronounced,flexible,common,compact
"Which is wider, and thus has more [MASK], Wisteria Lamp or Tall Clock
",width,dense,fruit,flowers,pronounced,common
"Which is wider, and thus has more [MASK], Wisteria Lamp or Tambour Desk
",width,branches,varieties,trees,fruit,variety
"Which is wider, and thus has more [MASK], Wisteria Lamp or Tea Table
",width,dense,fruit,flowers,common,branches
"Which is wider, and thus has more [MASK], Wisteria Lamp or teacher's desk
",width,classrooms,room,spacious,expensive,convenient
"Which is wider, and thus has more [MASK], Wisteria Lamp or tool board
",width,flexible,flexibility,plastic,expensive,robust
"Which is wider, and thus has more [MASK], Wisteria Lamp or towel rack
",width,flexible,expensive,dense,convenient,compact
"Which is wider, and thus has more [MASK], Wisteria Lamp or Tripod Brazier
",width,fruit,branches,varieties,flowers,variety
"Which is wider, and thus has more [MASK], Wisteria Lamp or Ulm stool
",width,branches,flowers,fruit,dense,tissue
"Which is wider, and thus has more [MASK], Wisteria Lamp or umbrella holder
",width,flexible,common,expensive,dense,branches
"Which is wider, and thus has more [MASK], Wisteria Lamp or UP series
",width,dense,compact,common,robust,efficient
"Which is wider, and thus has more [MASK], Wisteria Lamp or Wall Bracket
",width,fruit,varieties,common,flowers,branches
"Which is wider, and thus has more [MASK], Wisteria Lamp or Wall Clock
",width,dense,common,pronounced,flowers,fruit
"Which is wider, and thus has more [MASK], Wisteria Lamp or wall rack
",width,dense,flexible,expensive,compact,flexibility
"Which is wider, and thus has more [MASK], Wisteria Lamp or Waterfall furniture
",width,dense,common,expensive,foliage,frequent
"Which is wider, and thus has more [MASK], Wisteria Lamp or Wooden Casket
",width,fruit,flowers,branches,varieties,foliage
"Which is wider, and thus has more [MASK], Wisteria Lamp or Work Table
",width,dense,fruit,common,pronounced,flowers
"Which is wider, and thus has more [MASK], Wisteria Lamp or worship furniture
",width,elaborate,ornate,spacious,decorative,expensive
"Which is wider, and thus has more [MASK], Wisteria Lamp or Writing table
",width,common,dense,convenient,frequent,pronounced
"Which is wider, and thus has more [MASK], Wisteria Lamp or Yokeback Armchair
",width,common,robust,slender,dense,pronounced
"Which is wider, and thus has more [MASK], Dressing Cabinet or Room Divider
",width,flexibility,flexible,efficient,compact,complicated
"Which is wider, and thus has more [MASK], Dressing Cabinet or Wisteria Lamp
",width,dense,pronounced,flexibility,depth,slender
"Which is wider, and thus has more [MASK], Dressing Cabinet or Abbot's Stall
",width,spacious,ornate,elaborate,narrow,rounded
"Which is wider, and thus has more [MASK], Dressing Cabinet or Abbotsford style
",width,ornate,elaborate,spacious,decorative,elegant
"Which is wider, and thus has more [MASK], Dressing Cabinet or ancient furniture
",width,ornate,decorative,elaborate,spacious,modern
"Which is wider, and thus has more [MASK], Dressing Cabinet or Animal furniture
",width,flexible,decorative,spacious,ornate,elaborate
"Which is wider, and thus has more [MASK], Dressing Cabinet or antique furniture
",width,expensive,ornate,decorative,spacious,modern
"Which is wider, and thus has more [MASK], Dressing Cabinet or Arca Bau
",width,flexibility,pronounced,depth,spacious,narrow
"Which is wider, and thus has more [MASK], Dressing Cabinet or Arca Canastra
",width,slender,depth,spacious,narrow,flexibility
"Which is wider, and thus has more [MASK], Dressing Cabinet or architectural furniture
",width,decorative,ornate,elaborate,expensive,flexible
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Armário-Estante
",width,flexibility,flexible,spacious,depth,narrow
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Comida
",width,flexibility,spacious,flexible,narrow,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Louça
",width,flexibility,spacious,flexible,narrow,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Roupa
",width,flexibility,spacious,narrow,depth,rounded
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Vitrina-Armário
",width,spacious,flexibility,narrow,flexible,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Vitrine
",width,flexibility,flexible,potent,fluid,soluble
"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário: Guarda-Roupa
",width,narrow,pronounced,rounded,spacious,flexibility
"Which is wider, and thus has more [MASK], Dressing Cabinet or Baby furniture
",width,flexible,decorative,spacious,ornate,compact
"Which is wider, and thus has more [MASK], Dressing Cabinet or Bed tables
",width,convenient,flexible,flexibility,complicated,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or beer tap
",width,flexibility,pronounced,convenient,beer,fluid
"Which is wider, and thus has more [MASK], Dressing Cabinet or Beijing-style furniture
",width,ornate,decorative,expensive,elaborate,elegant
"Which is wider, and thus has more [MASK], Dressing Cabinet or book chest
",width,flexible,rounded,ornate,decorative,spacious
"Which is wider, and thus has more [MASK], Dressing Cabinet or Bureau table
",width,flexibility,convenient,complicated,detail,flexible
"Which is wider, and thus has more [MASK], Dressing Cabinet or campaign furniture
",width,flexible,expensive,flexibility,efficient,elaborate
"Which is wider, and thus has more [MASK], Dressing Cabinet or Candle Bracket
",width,flexibility,flexible,efficient,pronounced,convenient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Candle Stand
",width,flexible,rounded,flexibility,pronounced,complicated
"Which is wider, and thus has more [MASK], Dressing Cabinet or Card table
",width,flexibility,convenient,flexible,complicated,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Center Table
",width,flexibility,flexible,rounded,pronounced,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or chair back
",width,flexibility,comfortable,flexible,seating,seats
"Which is wider, and thus has more [MASK], Dressing Cabinet or chaise longue
",width,curves,narrow,flexibility,rounded,slender
"Which is wider, and thus has more [MASK], Dressing Cabinet or cheval glass
",width,ornate,decorative,elaborate,expensive,polished
"Which is wider, and thus has more [MASK], Dressing Cabinet or choir screen
",width,rounded,spacious,flexible,narrow,elaborate
"Which is wider, and thus has more [MASK], Dressing Cabinet or church shelf
",width,elaborate,spacious,narrow,ornate,convenient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Clothes valet
",width,spacious,narrow,elaborate,compact,slender
"Which is wider, and thus has more [MASK], Dressing Cabinet or Cofre Portátil
",width,flexibility,pronounced,flexible,depth,curves
"Which is wider, and thus has more [MASK], Dressing Cabinet or Coin cabinet
",width,flexibility,flexible,efficient,complicated,compact
"Which is wider, and thus has more [MASK], Dressing Cabinet or Console Table
",width,flexibility,flexible,pronounced,depth,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner Cabinet
",width,flexibility,flexible,pronounced,rounded,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner Cabinet
",width,flexibility,flexible,pronounced,rounded,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner chair
",width,flexible,flexibility,comfortable,spacious,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Coromandel lacquer
",width,decorative,expensive,dense,elaborate,transparent
"Which is wider, and thus has more [MASK], Dressing Cabinet or cue stand
",width,flexibility,flexible,convenient,depth,rounded
"Which is wider, and thus has more [MASK], Dressing Cabinet or Curule Chair
",width,pronounced,flexibility,narrow,rounded,flexible
"Which is wider, and thus has more [MASK], Dressing Cabinet or cylinder desk
",width,flexible,compact,rounded,robust,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or day bed
",width,comfortable,flexibility,spacious,convenient,flexible
"Which is wider, and thus has more [MASK], Dressing Cabinet or dresser-litter bin
",width,efficient,compact,flexible,convenient,frequent
"Which is wider, and thus has more [MASK], Dressing Cabinet or Drop-front desk
",width,spacious,flexible,rounded,comfortable,efficient
"Which is wider, and thus has more [MASK], Dressing Cabinet or Drop-front secretary
",width,flexibility,flexible,efficient,effective,options
"Which is wider, and thus has more [MASK], Dressing Cabinet or Easy Chair
",width,flexibility,flexible,pronounced,efficient,depth
"Which is wider, and thus has more [MASK], Dressing Cabinet or entertainment center
",width,spacious,amenities,restaurants,shops,accessible
"Which is wider, and thus has more [MASK], Dressing Cabinet or Escrivaninha Cômoda-Escrivaninha
",width,narrow,spacious,flexibility,depth,curves
"Which is wider, and thus has more [MASK], Dressing Cabinet or Escrivaninha Portátil
",width,spacious,flexibility,narrow,curves,depth
