,Masked Sentence,Prediction
213,"Which is wider, and thus has more [MASK], Baú de viagem or Arca Mala de Viagem
","branches, inhabitants, tributaries, beaches, streets"
214,"Which is wider, and thus has more [MASK], Baú de viagem or Arredo camera da letto
","depth, seats, dimensions, possibilities, flexibility"
215,"Which is wider, and thus has more [MASK], Baú de viagem or Augsburg Art Cabinet
","inhabitants, flexibility, possibilities, branches, depth"
216,"Which is wider, and thus has more [MASK], Baú de viagem or Bahut-étagère la berce des près
","subdivisions, inhabitants, branches, streets, tributaries"
217,"Which is wider, and thus has more [MASK], Baú de viagem or bonsai display table
","screens, flexibility, options, seats, displays"
218,"Which is wider, and thus has more [MASK], Baú de viagem or Box with Military Scenes from Antiquity
","flexibility, dimensions, depth, variation, detail"
219,"Which is wider, and thus has more [MASK], Baú de viagem or Cabide de Pé
","branches, inhabitants, subdivisions, possibilities, tributaries"
220,"Which is wider, and thus has more [MASK], Baú de viagem or Cabinet on stand
","seats, flexibility, spaces, space, options"
221,"Which is wider, and thus has more [MASK], Baú de viagem or Cadeira furada feminina
","branches, beaches, tributaries, inhabitants, depth"
222,"Which is wider, and thus has more [MASK], Baú de viagem or Cadeira furada masculina
","branches, beaches, inhabitants, tributaries, depth"
223,"Which is wider, and thus has more [MASK], Baú de viagem or Candle Bracket Pair
","branches, tributaries, inhabitants, edges, curves"
224,"Which is wider, and thus has more [MASK], Baú de viagem or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","dimensions, decoration, detail, furniture, details"
225,"Which is wider, and thus has more [MASK], Baú de viagem or Cassone from the Colonna family
","varieties, variety, branches, relatives, subdivisions"
226,"Which is wider, and thus has more [MASK], Baú de viagem or Cassone with Mannerist Design Elements
","flexibility, symmetry, dimensions, variety, depth"
227,"Which is wider, and thus has more [MASK], Baú de viagem or Chair or Bed Leg with the God Bes
","edges, branches, dimensions, connections, possibilities"
228,"Which is wider, and thus has more [MASK], Baú de viagem or Chest of Drawers
","inhabitants, branches, variety, depth, pronounced"
229,"Which is wider, and thus has more [MASK], Baú de viagem or Classic Chinese furniture
","furniture, ornate, decoration, elaborate, decorative"
230,"Which is wider, and thus has more [MASK], Baú de viagem or Commode à vantaux
","dimensions, curves, inhabitants, branches, edges"
231,"Which is wider, and thus has more [MASK], Baú de viagem or Confidant from the Batlló House
","autonomy, connections, freedom, members, flexibility"
232,"Which is wider, and thus has more [MASK], Baú de viagem or Console Table Depicting Chronos, or Father Time
","dimensions, flexibility, possibilities, dimension, vertices"
233,"Which is wider, and thus has more [MASK], Baú de viagem or Console Table Top
","branches, dimensions, flexibility, curves, inhabitants"
234,"Which is wider, and thus has more [MASK], Baú de viagem or Daffodil Table Lamp
","branches, varieties, variety, inhabitants, edges"
235,"Which is wider, and thus has more [MASK], Baú de viagem or Desk and Bookcase
","dimensions, curves, flexibility, edges, possibilities"
236,"Which is wider, and thus has more [MASK], Baú de viagem or Door and Frame
","branches, inhabitants, curves, streets, squares"
237,"Which is wider, and thus has more [MASK], Baú de viagem or Door to Gothic Marriage Chest
","flexibility, depth, branches, dimensions, possibilities"
238,"Which is wider, and thus has more [MASK], Baú de viagem or Doorway from the Isaac Gillet House, Painesville, Ohio
","access, views, accessible, entrances, exits"
239,"Which is wider, and thus has more [MASK], Baú de viagem or Eames Storage Unit
","flexibility, dimensions, depth, spaces, branches"
240,"Which is wider, and thus has more [MASK], Baú de viagem or entrance desk S.M.A.K. Gent
","classrooms, seats, rooms, offices, facilities"
241,"Which is wider, and thus has more [MASK], Baú de viagem or Fire Screen and Textile Panels
","flexibility, flexible, layers, depth, curves"
242,"Which is wider, and thus has more [MASK], Baú de viagem or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","monuments, dimensions, inscriptions, entries, details"
243,"Which is wider, and thus has more [MASK], Baú de viagem or Gothic Marriage Chest
","branches, depth, flexibility, edges, possibilities"
244,"Which is wider, and thus has more [MASK], Baú de viagem or Gothic Marriage Chest
","branches, depth, flexibility, edges, possibilities"
245,"Which is wider, and thus has more [MASK], Baú de viagem or High chest of drawers
","drawers, spacious, narrow, depth, elaborate"
246,"Which is wider, and thus has more [MASK], Baú de viagem or Leito de casal
","inhabitants, branches, streets, tributaries, beaches"
247,"Which is wider, and thus has more [MASK], Baú de viagem or Liège-Aachen Baroque furniture
","elaborate, ornate, expensive, modern, decorative"
248,"Which is wider, and thus has more [MASK], Baú de viagem or Louis XVI Style Candle Bracket
","flexibility, curves, dimensions, branches, edges"
249,"Which is wider, and thus has more [MASK], Baú de viagem or Madame Guimard's furniture
","furniture, decoration, rooms, detail, ornate"
250,"Which is wider, and thus has more [MASK], Baú de viagem or Marital stool with male and female caryatids
","flexible, anterior, slender, rounded, common"
251,"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Cavalete
","inhabitants, streets, beaches, subdivisions, branches"
252,"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Centro
","inhabitants, branches, subdivisions, possibilities, streets"
253,"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Jogo
","inhabitants, branches, subdivisions, streets, tributaries"
254,"Which is wider, and thus has more [MASK], Baú de viagem or Meuble mural décoré d'ombellifères
","decoration, squares, rooms, entrances, inhabitants"
255,"Which is wider, and thus has more [MASK], Baú de viagem or Miniature chair from Skyros
","seats, seating, chairs, accessible, spacious"
256,"Which is wider, and thus has more [MASK], Baú de viagem or Mirror with Ornamented Frame
","decoration, pronounced, elaborate, rounded, ornate"
257,"Which is wider, and thus has more [MASK], Baú de viagem or Mobilio sala tavola matematica
","branches, depth, subdivisions, inhabitants, possibilities"
258,"Which is wider, and thus has more [MASK], Baú de viagem or Oak chest with biblical subjects
","elaborate, depth, decoration, ornate, detail"
259,"Which is wider, and thus has more [MASK], Baú de viagem or Oratório de pousar
","inhabitants, branches, subdivisions, streets, tributaries"
260,"Which is wider, and thus has more [MASK], Baú de viagem or Oratório de pousar com grupo escultórico religioso
","branches, subdivisions, autonomy, inhabitants, clubs"
261,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Andirons
","inhabitants, branches, tributaries, capital, neighbours"
262,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Armchairs
","seats, branches, rooms, inhabitants, dimensions"
263,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Bookcases
","branches, edges, layers, squares, dimensions"
264,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Candle Stands
","branches, inhabitants, tributaries, edges, seats"
265,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Corner Cabinets
","inhabitants, branches, seats, subdivisions, possibilities"
266,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Doors
","branches, inhabitants, tributaries, seats, edges"
267,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Louis XVI Style Candle Brackets
","branches, variety, inhabitants, edges, varieties"
268,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Panels from a Choir Stall
","branches, than, seats, edges, arches"
269,"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Stools
","branches, edges, than, inhabitants, tributaries"
270,"Which is wider, and thus has more [MASK], Baú de viagem or Panel from a Choir Stall
","flexibility, depth, branches, edges, curves"
271,"Which is wider, and thus has more [MASK], Baú de viagem or Pansy Border Table Lamp
","branches, flexibility, dimensions, edges, inhabitants"
272,"Which is wider, and thus has more [MASK], Baú de viagem or Peony Floor Lamp with a Bamboo Base
","options, edges, branches, seats, holes"
273,"Which is wider, and thus has more [MASK], Baú de viagem or Provençal bread trough
","flour, bread, varieties, variety, flexibility"
274,"Which is wider, and thus has more [MASK], Baú de viagem or Scenes of Fables
","branches, variety, elaborate, varieties, squares"
275,"Which is wider, and thus has more [MASK], Baú de viagem or Set of chests of the Paulista Museum
","elaborate, decoration, ornate, decorations, spacious"
276,"Which is wider, and thus has more [MASK], Baú de viagem or Side Table with Everted Ends
","curves, edges, squares, flexibility, branches"
277,"Which is wider, and thus has more [MASK], Baú de viagem or Sideboard and Cellarette
","seats, options, decks, rooms, seating"
278,"Which is wider, and thus has more [MASK], Baú de viagem or Small desk with folding top
","seats, spacious, comfortable, seating, furniture"
279,"Which is wider, and thus has more [MASK], Baú de viagem or Table of Don Rodrigo Calderón
","inhabitants, branches, subdivisions, squares, dimensions"
280,"Which is wider, and thus has more [MASK], Baú de viagem or Throne with tapestry seat
","decoration, seats, rooms, elaborate, furniture"
281,"Which is wider, and thus has more [MASK], Baú de viagem or Transitional Side Chair
","flexibility, depth, dimensions, possibilities, dimension"
282,"Which is wider, and thus has more [MASK], Baú de viagem or Upper Paneling from a Sacristy Armoire
","decoration, flexibility, arches, depth, decorations"
283,"Which is wider, and thus has more [MASK], Baú de viagem or Wheelchair accessible seats
","seats, comfortable, accessible, spacious, seating"
284,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Arca Mala de Viagem
","inhabitants, branches, subdivisions, beaches, streets"
285,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Arredo camera da letto
","dimensions, detail, depth, curves, difficulty"
286,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Augsburg Art Cabinet
","inhabitants, subdivisions, branches, variety, curves"
287,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Baú de viagem
","inhabitants, subdivisions, branches, streets, suburbs"
288,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or bonsai display table
","elaborate, spacious, ornate, accessible, convenient"
289,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Box with Military Scenes from Antiquity
","elaborate, variety, detail, details, dimensions"
290,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cabide de Pé
","inhabitants, subdivisions, branches, streets, shops"
291,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cabinet on stand
","seats, facilities, rooms, curves, flexibility"
292,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cadeira furada feminina
","branches, inhabitants, subdivisions, beaches, variety"
293,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cadeira furada masculina
","inhabitants, branches, beaches, subdivisions, curves"
294,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Candle Bracket Pair
","inhabitants, branches, subdivisions, curves, tributaries"
295,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","dimensions, detail, decoration, furniture, details"
296,"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cassone from the Colonna family
","descendants, varieties, relatives, variety, branches"
