Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Andiron or haberdasher
",width,edges,branches,flexibility,symmetry,curves
"Which is wider, and thus has more [MASK], Andiron or hanger
",width,flexibility,space,rope,seats,room
"Which is wider, and thus has more [MASK], Andiron or Hatstand
",width,branches,curves,edges,dimensions,rounded
"Which is wider, and thus has more [MASK], Andiron or headrest
",width,rounded,fur,wings,head,hair
"Which is wider, and thus has more [MASK], Andiron or Highboy
",width,curves,branches,rounded,pronounced,edges
"Which is wider, and thus has more [MASK], Andiron or hutch
",width,holes,branches,wood,trees,openings
"Which is wider, and thus has more [MASK], Andiron or icebox
",width,flexibility,holes,depth,room,space
"Which is wider, and thus has more [MASK], Andiron or Kari
",width,branches,vowels,curves,edges,consonants
"Which is wider, and thus has more [MASK], Andiron or kast
",width,vowels,consonants,flexibility,edges,curves
"Which is wider, and thus has more [MASK], Andiron or Lamp
",width,branches,curves,edges,vertices,dimensions
"Which is wider, and thus has more [MASK], Andiron or lamp
",width,aperture,diameter,light,rounded,branches
"Which is wider, and thus has more [MASK], Andiron or lectern
",width,seats,columns,space,spaces,dimensions
"Which is wider, and thus has more [MASK], Andiron or Leito
",width,curves,branches,dimensions,edges,flexibility
"Which is wider, and thus has more [MASK], Andiron or Loveseat
",width,branches,rounded,pronounced,narrow,depth
"Which is wider, and thus has more [MASK], Andiron or Maçaneta
",width,branches,varieties,vowels,subdivisions,depth
"Which is wider, and thus has more [MASK], Andiron or Mantel
",width,curves,dimensions,branches,edges,flexibility
"Which is wider, and thus has more [MASK], Andiron or medalist
",width,rounded,curves,branches,edges,diameter
"Which is wider, and thus has more [MASK], Andiron or Mesa
",width,curves,branches,dimensions,rounded,diameter
"Which is wider, and thus has more [MASK], Andiron or mirror
",width,symmetry,aperture,mirrors,rounded,edges
"Which is wider, and thus has more [MASK], Andiron or office
",width,space,room,rooms,spaces,windows
"Which is wider, and thus has more [MASK], Andiron or Oonjal
",width,branches,vowels,consonants,curves,subdivisions
"Which is wider, and thus has more [MASK], Andiron or Pedestal
",width,rounded,slender,convex,curved,curves
"Which is wider, and thus has more [MASK], Andiron or Pinos
",width,branches,dimensions,layers,curves,vowels
"Which is wider, and thus has more [MASK], Andiron or playpen
",width,flexibility,variation,depth,squares,space
"Which is wider, and thus has more [MASK], Andiron or Prendedores
",width,branches,rounded,lobes,pronounced,layers
"Which is wider, and thus has more [MASK], Andiron or psyche
",width,depth,flexibility,dimension,dimensions,complexity
"Which is wider, and thus has more [MASK], Andiron or radiogram
",width,wavelength,aperture,light,contrast,transparent
"Which is wider, and thus has more [MASK], Andiron or Rahle
",width,branches,edges,curves,vowels,tributaries
"Which is wider, and thus has more [MASK], Andiron or Screen
",width,rounded,branches,curves,dimensions,diameter
"Which is wider, and thus has more [MASK], Andiron or Screen
",width,rounded,branches,curves,dimensions,diameter
"Which is wider, and thus has more [MASK], Andiron or seat
",width,seats,space,square,room,rounded
"Which is wider, and thus has more [MASK], Andiron or Seating
",width,flexibility,rounded,curves,branches,pronounced
"Which is wider, and thus has more [MASK], Andiron or Secretary
",width,branches,curves,rounded,dimensions,diameter
"Which is wider, and thus has more [MASK], Andiron or Secretary-bookcase
",width,rounded,compact,flexible,ornate,elaborate
"Which is wider, and thus has more [MASK], Andiron or Settee
",width,curves,dimensions,branches,edges,flexibility
"Which is wider, and thus has more [MASK], Andiron or shelf
",width,rounded,depth,narrow,branches,lobes
"Which is wider, and thus has more [MASK], Andiron or Sideboard
",width,rounded,fins,flexibility,depth,flexible
"Which is wider, and thus has more [MASK], Andiron or Sofa
",width,branches,curves,vowels,edges,dimensions
"Which is wider, and thus has more [MASK], Andiron or spalliera
",width,branches,rounded,curves,shells,lobes
"Which is wider, and thus has more [MASK], Andiron or stand
",width,curves,dimensions,than,edges,width
"Which is wider, and thus has more [MASK], Andiron or Stool
",width,edges,curves,vertices,branches,symmetry
"Which is wider, and thus has more [MASK], Andiron or Tủ
",width,rounded,curves,edges,symmetry,vowels
"Which is wider, and thus has more [MASK], Andiron or Tête-à-tête
",width,subdivisions,varieties,pronounced,branches,curves
"Which is wider, and thus has more [MASK], Andiron or table
",width,dimensions,curves,edges,than,squares
"Which is wider, and thus has more [MASK], Andiron or Tapchan
",width,branches,edges,curves,vowels,layers
"Which is wider, and thus has more [MASK], Andiron or Trapeza
",width,branches,curves,layers,rounded,edges
"Which is wider, and thus has more [MASK], Andiron or tripod
",width,rounded,diameter,curved,holes,flexible
"Which is wider, and thus has more [MASK], Andiron or Vitrina
",width,branches,lobes,flexibility,depth,curves
"Which is wider, and thus has more [MASK], Andiron or vitrine
",width,soluble,proteins,flexibility,protein,fluid
"Which is wider, and thus has more [MASK], Andiron or Voyeuse
",width,branches,curves,vertices,dimensions,edges
"Which is wider, and thus has more [MASK], Andiron or Wardrobe
",width,branches,symmetry,curves,rounded,lobes
"Which is wider, and thus has more [MASK], Andiron or washstand
",width,windows,room,rounded,holes,rooms
"Which is wider, and thus has more [MASK], Arca or Étagère
",width,curves,subdivisions,branches,flowers,flexibility
"Which is wider, and thus has more [MASK], Arca or accoudoir
",width,curves,branches,depth,flexibility,rounded
"Which is wider, and thus has more [MASK], Arca or Andiron
",width,branches,curves,subdivisions,dimensions,bays
"Which is wider, and thus has more [MASK], Arca or arcaz
",width,branches,curves,layers,edges,lobes
"Which is wider, and thus has more [MASK], Arca or Argolas
",width,branches,bays,inhabitants,lakes,curves
"Which is wider, and thus has more [MASK], Arca or Armário
",width,streets,subdivisions,branches,inhabitants,beaches
"Which is wider, and thus has more [MASK], Arca or Armchair
",width,curves,seats,branches,flexibility,legs
"Which is wider, and thus has more [MASK], Arca or armrest
",width,legs,claws,wings,branches,arms
"Which is wider, and thus has more [MASK], Arca or Athénienne
",width,subdivisions,branches,inhabitants,consonants,vowels
"Which is wider, and thus has more [MASK], Arca or Baú
",width,branches,curves,vowels,consonants,layers
"Which is wider, and thus has more [MASK], Arca or bank
",width,branches,shops,subdivisions,seats,stores
"Which is wider, and thus has more [MASK], Arca or bed
",width,beds,depth,layers,curves,room
"Which is wider, and thus has more [MASK], Arca or bier
",width,curves,branches,edges,lobes,horns
"Which is wider, and thus has more [MASK], Arca or binder
",width,flexibility,flexible,layers,edges,fibers
"Which is wider, and thus has more [MASK], Arca or bonnetière
",width,curves,rounded,skirts,arches,sleeves
"Which is wider, and thus has more [MASK], Arca or Bookcase
",width,curves,rounded,lobes,flexibility,consonants
"Which is wider, and thus has more [MASK], Arca or Cômoda
",width,branches,curves,subdivisions,depth,bays
"Which is wider, and thus has more [MASK], Arca or Cômoda-Lavatório
",width,beaches,subdivisions,branches,streets,inhabitants
"Which is wider, and thus has more [MASK], Arca or Cabide
",width,flexibility,layers,flexible,depth,curves
"Which is wider, and thus has more [MASK], Arca or Cabinet
",width,curves,branches,lobes,nodes,layers
"Which is wider, and thus has more [MASK], Arca or cabinet-library
",width,libraries,library,classrooms,rooms,room
"Which is wider, and thus has more [MASK], Arca or cabinetry
",width,furniture,shops,rooms,cabinets,offices
"Which is wider, and thus has more [MASK], Arca or Cabinet-vitrine
",width,soluble,sodium,α,protein,calcium
"Which is wider, and thus has more [MASK], Arca or Cama
",width,branches,curves,subdivisions,tributaries,bays
"Which is wider, and thus has more [MASK], Arca or Candelabrum
",width,branches,horns,flowers,lobes,petals
"Which is wider, and thus has more [MASK], Arca or Candlestick
",width,branches,curves,holes,flexibility,seats
"Which is wider, and thus has more [MASK], Arca or Candlesticks
",width,seats,holes,handles,rounded,rings
"Which is wider, and thus has more [MASK], Arca or caning
",width,flexibility,curves,branches,vowels,horns
"Which is wider, and thus has more [MASK], Arca or canterbury
",width,branches,seats,subdivisions,bays,streets
"Which is wider, and thus has more [MASK], Arca or Casket
",width,branches,curves,flexibility,speakers,layers
"Which is wider, and thus has more [MASK], Arca or Cellarette
",width,rooms,bays,seats,seating,branches
"Which is wider, and thus has more [MASK], Arca or chair
",width,seats,seating,chairs,legs,room
"Which is wider, and thus has more [MASK], Arca or chest
",width,lobes,sides,ribs,branches,ears
"Which is wider, and thus has more [MASK], Arca or chesterfield
",width,seats,bays,seating,subdivisions,curves
"Which is wider, and thus has more [MASK], Arca or Chest-on-Chest
",width,pronounced,branches,curves,nodes,flowers
"Which is wider, and thus has more [MASK], Arca or chifforobe
",width,branches,flowers,horns,curves,fruit
"Which is wider, and thus has more [MASK], Arca or chigaidana
",width,branches,curves,vowels,flowers,horns
"Which is wider, and thus has more [MASK], Arca or Clock
",width,curves,branches,nodes,lobes,vowels
"Which is wider, and thus has more [MASK], Arca or closet
",width,branches,curves,nodes,layers,depth
"Which is wider, and thus has more [MASK], Arca or closet-showcase
",width,flexible,compact,flexibility,rooms,elaborate
"Which is wider, and thus has more [MASK], Arca or coffin
",width,curves,lobes,branches,layers,dimensions
"Which is wider, and thus has more [MASK], Arca or Cofre
",width,branches,subdivisions,curves,tributaries,layers
"Which is wider, and thus has more [MASK], Arca or Commode
",width,lobes,flexibility,aperture,branches,depth
"Which is wider, and thus has more [MASK], Arca or conversadeira
",width,subdivisions,branches,seats,beaches,clubs
"Which is wider, and thus has more [MASK], Arca or couch
",width,curves,layers,seats,branches,spaces
"Which is wider, and thus has more [MASK], Arca or counter
",width,curves,edges,flexibility,squares,depth
"Which is wider, and thus has more [MASK], Arca or countertop
",width,rounded,squares,square,curves,flexibility
"Which is wider, and thus has more [MASK], Arca or Cupboard
",width,flexibility,seats,fins,depth,seating
"Which is wider, and thus has more [MASK], Arca or desk
",width,curves,seats,spaces,branches,columns
"Which is wider, and thus has more [MASK], Arca or Dossel
",width,curves,branches,edges,lobes,nodes
"Which is wider, and thus has more [MASK], Arca or Dressers
",width,curves,seats,branches,bays,speakers
"Which is wider, and thus has more [MASK], Arca or duchess
",width,sisters,seats,consort,siblings,daughters
"Which is wider, and thus has more [MASK], Arca or Enzi
",width,subdivisions,branches,curves,vowels,consonants
"Which is wider, and thus has more [MASK], Arca or Escrivaninha
",width,branches,curves,tributaries,subdivisions,depth
"Which is wider, and thus has more [MASK], Arca or Estalo
",width,bays,curves,branches,subdivisions,squares
"Which is wider, and thus has more [MASK], Arca or Estante
",width,branches,lobes,curves,subdivisions,dimensions
"Which is wider, and thus has more [MASK], Arca or Estrado
",width,branches,subdivisions,bays,curves,inhabitants
"Which is wider, and thus has more [MASK], Arca or Faux-palier
",width,curves,branches,subdivisions,squares,dimensions
"Which is wider, and thus has more [MASK], Arca or footstool
",width,flexibility,branches,curves,depth,seating
