Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Baú de viagem or Augsburg Art Cabinet
",width,inhabitants,flexibility,possibilities,branches,depth
"Which is wider, and thus has more [MASK], Baú de viagem or Bahut-étagère la berce des près
",width,subdivisions,inhabitants,branches,streets,tributaries
"Which is wider, and thus has more [MASK], Baú de viagem or bonsai display table
",width,screens,flexibility,options,seats,displays
"Which is wider, and thus has more [MASK], Baú de viagem or Box with Military Scenes from Antiquity
",width,flexibility,dimensions,depth,variation,detail
"Which is wider, and thus has more [MASK], Baú de viagem or Cabide de Pé
",width,branches,inhabitants,subdivisions,possibilities,tributaries
"Which is wider, and thus has more [MASK], Baú de viagem or Cabinet on stand
",width,seats,flexibility,spaces,space,options
"Which is wider, and thus has more [MASK], Baú de viagem or Cadeira furada feminina
",width,branches,beaches,tributaries,inhabitants,depth
"Which is wider, and thus has more [MASK], Baú de viagem or Cadeira furada masculina
",width,branches,beaches,inhabitants,tributaries,depth
"Which is wider, and thus has more [MASK], Baú de viagem or Candle Bracket Pair
",width,branches,tributaries,inhabitants,edges,curves
"Which is wider, and thus has more [MASK], Baú de viagem or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,dimensions,decoration,detail,furniture,details
"Which is wider, and thus has more [MASK], Baú de viagem or Cassone from the Colonna family
",width,varieties,variety,branches,relatives,subdivisions
"Which is wider, and thus has more [MASK], Baú de viagem or Cassone with Mannerist Design Elements
",width,flexibility,symmetry,dimensions,variety,depth
"Which is wider, and thus has more [MASK], Baú de viagem or Chair or Bed Leg with the God Bes
",width,edges,branches,dimensions,connections,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Chest of Drawers
",width,inhabitants,branches,variety,depth,pronounced
"Which is wider, and thus has more [MASK], Baú de viagem or Classic Chinese furniture
",width,furniture,ornate,decoration,elaborate,decorative
"Which is wider, and thus has more [MASK], Baú de viagem or Commode à vantaux
",width,dimensions,curves,inhabitants,branches,edges
"Which is wider, and thus has more [MASK], Baú de viagem or Confidant from the Batlló House
",width,autonomy,connections,freedom,members,flexibility
"Which is wider, and thus has more [MASK], Baú de viagem or Console Table Depicting Chronos, or Father Time
",width,dimensions,flexibility,possibilities,dimension,vertices
"Which is wider, and thus has more [MASK], Baú de viagem or Console Table Top
",width,branches,dimensions,flexibility,curves,inhabitants
"Which is wider, and thus has more [MASK], Baú de viagem or Daffodil Table Lamp
",width,branches,varieties,variety,inhabitants,edges
"Which is wider, and thus has more [MASK], Baú de viagem or Desk and Bookcase
",width,dimensions,curves,flexibility,edges,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Door and Frame
",width,branches,inhabitants,curves,streets,squares
"Which is wider, and thus has more [MASK], Baú de viagem or Door to Gothic Marriage Chest
",width,flexibility,depth,branches,dimensions,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,access,views,accessible,entrances,exits
"Which is wider, and thus has more [MASK], Baú de viagem or Eames Storage Unit
",width,flexibility,dimensions,depth,spaces,branches
"Which is wider, and thus has more [MASK], Baú de viagem or entrance desk S.M.A.K. Gent
",width,classrooms,seats,rooms,offices,facilities
"Which is wider, and thus has more [MASK], Baú de viagem or Fire Screen and Textile Panels
",width,flexibility,flexible,layers,depth,curves
"Which is wider, and thus has more [MASK], Baú de viagem or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,monuments,dimensions,inscriptions,entries,details
"Which is wider, and thus has more [MASK], Baú de viagem or Gothic Marriage Chest
",width,branches,depth,flexibility,edges,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Gothic Marriage Chest
",width,branches,depth,flexibility,edges,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or High chest of drawers
",width,drawers,spacious,narrow,depth,elaborate
"Which is wider, and thus has more [MASK], Baú de viagem or Leito de casal
",width,inhabitants,branches,streets,tributaries,beaches
"Which is wider, and thus has more [MASK], Baú de viagem or Liège-Aachen Baroque furniture
",width,elaborate,ornate,expensive,modern,decorative
"Which is wider, and thus has more [MASK], Baú de viagem or Louis XVI Style Candle Bracket
",width,flexibility,curves,dimensions,branches,edges
"Which is wider, and thus has more [MASK], Baú de viagem or Madame Guimard's furniture
",width,furniture,decoration,rooms,detail,ornate
"Which is wider, and thus has more [MASK], Baú de viagem or Marital stool with male and female caryatids
",width,flexible,anterior,slender,rounded,common
"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Cavalete
",width,inhabitants,streets,beaches,subdivisions,branches
"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Centro
",width,inhabitants,branches,subdivisions,possibilities,streets
"Which is wider, and thus has more [MASK], Baú de viagem or Mesa de Jogo
",width,inhabitants,branches,subdivisions,streets,tributaries
"Which is wider, and thus has more [MASK], Baú de viagem or Meuble mural décoré d'ombellifères
",width,decoration,squares,rooms,entrances,inhabitants
"Which is wider, and thus has more [MASK], Baú de viagem or Miniature chair from Skyros
",width,seats,seating,chairs,accessible,spacious
"Which is wider, and thus has more [MASK], Baú de viagem or Mirror with Ornamented Frame
",width,decoration,pronounced,elaborate,rounded,ornate
"Which is wider, and thus has more [MASK], Baú de viagem or Mobilio sala tavola matematica
",width,branches,depth,subdivisions,inhabitants,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Oak chest with biblical subjects
",width,elaborate,depth,decoration,ornate,detail
"Which is wider, and thus has more [MASK], Baú de viagem or Oratório de pousar
",width,inhabitants,branches,subdivisions,streets,tributaries
"Which is wider, and thus has more [MASK], Baú de viagem or Oratório de pousar com grupo escultórico religioso
",width,branches,subdivisions,autonomy,inhabitants,clubs
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Andirons
",width,inhabitants,branches,tributaries,capital,neighbours
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Armchairs
",width,seats,branches,rooms,inhabitants,dimensions
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Bookcases
",width,branches,edges,layers,squares,dimensions
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Candle Stands
",width,branches,inhabitants,tributaries,edges,seats
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Corner Cabinets
",width,inhabitants,branches,seats,subdivisions,possibilities
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Doors
",width,branches,inhabitants,tributaries,seats,edges
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Louis XVI Style Candle Brackets
",width,branches,variety,inhabitants,edges,varieties
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Panels from a Choir Stall
",width,branches,than,seats,edges,arches
"Which is wider, and thus has more [MASK], Baú de viagem or Pair of Stools
",width,branches,edges,than,inhabitants,tributaries
"Which is wider, and thus has more [MASK], Baú de viagem or Panel from a Choir Stall
",width,flexibility,depth,branches,edges,curves
"Which is wider, and thus has more [MASK], Baú de viagem or Pansy Border Table Lamp
",width,branches,flexibility,dimensions,edges,inhabitants
"Which is wider, and thus has more [MASK], Baú de viagem or Peony Floor Lamp with a Bamboo Base
",width,options,edges,branches,seats,holes
"Which is wider, and thus has more [MASK], Baú de viagem or Provençal bread trough
",width,flour,bread,varieties,variety,flexibility
"Which is wider, and thus has more [MASK], Baú de viagem or Scenes of Fables
",width,branches,variety,elaborate,varieties,squares
"Which is wider, and thus has more [MASK], Baú de viagem or Set of chests of the Paulista Museum
",width,elaborate,decoration,ornate,decorations,spacious
"Which is wider, and thus has more [MASK], Baú de viagem or Side Table with Everted Ends
",width,curves,edges,squares,flexibility,branches
"Which is wider, and thus has more [MASK], Baú de viagem or Sideboard and Cellarette
",width,seats,options,decks,rooms,seating
"Which is wider, and thus has more [MASK], Baú de viagem or Small desk with folding top
",width,seats,spacious,comfortable,seating,furniture
"Which is wider, and thus has more [MASK], Baú de viagem or Table of Don Rodrigo Calderón
",width,inhabitants,branches,subdivisions,squares,dimensions
"Which is wider, and thus has more [MASK], Baú de viagem or Throne with tapestry seat
",width,decoration,seats,rooms,elaborate,furniture
"Which is wider, and thus has more [MASK], Baú de viagem or Transitional Side Chair
",width,flexibility,depth,dimensions,possibilities,dimension
"Which is wider, and thus has more [MASK], Baú de viagem or Upper Paneling from a Sacristy Armoire
",width,decoration,flexibility,arches,depth,decorations
"Which is wider, and thus has more [MASK], Baú de viagem or Wheelchair accessible seats
",width,seats,comfortable,accessible,spacious,seating
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Arca Mala de Viagem
",width,inhabitants,branches,subdivisions,beaches,streets
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Arredo camera da letto
",width,dimensions,detail,depth,curves,difficulty
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Augsburg Art Cabinet
",width,inhabitants,subdivisions,branches,variety,curves
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Baú de viagem
",width,inhabitants,subdivisions,branches,streets,suburbs
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or bonsai display table
",width,elaborate,spacious,ornate,accessible,convenient
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Box with Military Scenes from Antiquity
",width,elaborate,variety,detail,details,dimensions
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cabide de Pé
",width,inhabitants,subdivisions,branches,streets,shops
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cabinet on stand
",width,seats,facilities,rooms,curves,flexibility
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cadeira furada feminina
",width,branches,inhabitants,subdivisions,beaches,variety
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cadeira furada masculina
",width,inhabitants,branches,beaches,subdivisions,curves
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Candle Bracket Pair
",width,inhabitants,branches,subdivisions,curves,tributaries
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,dimensions,detail,decoration,furniture,details
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cassone from the Colonna family
",width,descendants,varieties,relatives,variety,branches
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Cassone with Mannerist Design Elements
",width,variety,symmetry,dimensions,flexibility,inhabitants
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Chair or Bed Leg with the God Bes
",width,branches,inhabitants,curves,edges,symmetry
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Chest of Drawers
",width,inhabitants,variety,branches,pronounced,varieties
"Which is wider, and thus has more [MASK], Bahut-étagère la berce des près or Classic Chinese furniture
",width,ornate,elaborate,elegant,furniture,expensive
