,Masked Sentence,Prediction
253,"Which is wider, and thus has more [MASK], Wisteria Lamp or Provençal breadbox
","dense, fruit, expensive, common, flexible"
254,"Which is wider, and thus has more [MASK], Wisteria Lamp or ready-to-assemble furniture
","expensive, flexible, compact, lightweight, efficient"
255,"Which is wider, and thus has more [MASK], Wisteria Lamp or Rolltop desk
","dense, expensive, common, pronounced, compact"
256,"Which is wider, and thus has more [MASK], Wisteria Lamp or room divider
","efficient, room, flexibility, flexible, storage"
257,"Which is wider, and thus has more [MASK], Wisteria Lamp or Rotated Rectangle
","rounded, slender, dense, pronounced, branched"
258,"Which is wider, and thus has more [MASK], Wisteria Lamp or Round table
","common, dense, frequent, pronounced, convenient"
259,"Which is wider, and thus has more [MASK], Wisteria Lamp or roundback armchair
","rounded, slender, flexible, robust, compact"
260,"Which is wider, and thus has more [MASK], Wisteria Lamp or rustic furniture
","decorative, ornate, expensive, elaborate, dense"
261,"Which is wider, and thus has more [MASK], Wisteria Lamp or Sankheda furniture
","flowers, branches, dense, fruit, trees"
262,"Which is wider, and thus has more [MASK], Wisteria Lamp or school furniture
","expensive, furniture, classrooms, common, amenities"
263,"Which is wider, and thus has more [MASK], Wisteria Lamp or secretary desk
","room, seats, flexibility, expensive, convenient"
264,"Which is wider, and thus has more [MASK], Wisteria Lamp or sex furniture
","expensive, fluid, common, attractive, pronounced"
265,"Which is wider, and thus has more [MASK], Wisteria Lamp or Shanghai-style furniture
","expensive, ornate, decorative, elaborate, luxurious"
266,"Which is wider, and thus has more [MASK], Wisteria Lamp or shop furniture
","expensive, furniture, decorative, convenient, common"
267,"Which is wider, and thus has more [MASK], Wisteria Lamp or shop shelve
","expensive, common, pronounced, dense, convenient"
268,"Which is wider, and thus has more [MASK], Wisteria Lamp or Side Chair
","dense, pronounced, common, fruit, flowers"
269,"Which is wider, and thus has more [MASK], Wisteria Lamp or Snuff Tablet
","fruit, flowers, dense, common, branches"
270,"Which is wider, and thus has more [MASK], Wisteria Lamp or Spindle-back armchair
","flexible, slender, robust, rounded, pronounced"
271,"Which is wider, and thus has more [MASK], Wisteria Lamp or Spoon racks
","expensive, compact, spacious, flexible, efficient"
272,"Which is wider, and thus has more [MASK], Wisteria Lamp or Standing aid
","expensive, resistant, common, dense, efficient"
273,"Which is wider, and thus has more [MASK], Wisteria Lamp or street furniture
","expensive, furniture, decorative, dense, ornate"
274,"Which is wider, and thus has more [MASK], Wisteria Lamp or support furniture
","flexible, dense, flexibility, robust, compact"
275,"Which is wider, and thus has more [MASK], Wisteria Lamp or Suzhou-style furniture
","expensive, ornate, luxurious, elaborate, decorative"
276,"Which is wider, and thus has more [MASK], Wisteria Lamp or Table Desk
","varieties, branches, fruit, common, dense"
277,"Which is wider, and thus has more [MASK], Wisteria Lamp or table toilet
","common, fruit, convenient, expensive, dense"
278,"Which is wider, and thus has more [MASK], Wisteria Lamp or Tall-case Clock
","dense, pronounced, flexible, common, compact"
279,"Which is wider, and thus has more [MASK], Wisteria Lamp or Tall Clock
","dense, fruit, flowers, pronounced, common"
280,"Which is wider, and thus has more [MASK], Wisteria Lamp or Tambour Desk
","branches, varieties, trees, fruit, variety"
281,"Which is wider, and thus has more [MASK], Wisteria Lamp or Tea Table
","dense, fruit, flowers, common, branches"
282,"Which is wider, and thus has more [MASK], Wisteria Lamp or teacher's desk
","classrooms, room, spacious, expensive, convenient"
283,"Which is wider, and thus has more [MASK], Wisteria Lamp or tool board
","flexible, flexibility, plastic, expensive, robust"
284,"Which is wider, and thus has more [MASK], Wisteria Lamp or towel rack
","flexible, expensive, dense, convenient, compact"
285,"Which is wider, and thus has more [MASK], Wisteria Lamp or Tripod Brazier
","fruit, branches, varieties, flowers, variety"
286,"Which is wider, and thus has more [MASK], Wisteria Lamp or Ulm stool
","branches, flowers, fruit, dense, tissue"
287,"Which is wider, and thus has more [MASK], Wisteria Lamp or umbrella holder
","flexible, common, expensive, dense, branches"
288,"Which is wider, and thus has more [MASK], Wisteria Lamp or UP series
","dense, compact, common, robust, efficient"
289,"Which is wider, and thus has more [MASK], Wisteria Lamp or Wall Bracket
","fruit, varieties, common, flowers, branches"
290,"Which is wider, and thus has more [MASK], Wisteria Lamp or Wall Clock
","dense, common, pronounced, flowers, fruit"
291,"Which is wider, and thus has more [MASK], Wisteria Lamp or wall rack
","dense, flexible, expensive, compact, flexibility"
292,"Which is wider, and thus has more [MASK], Wisteria Lamp or Waterfall furniture
","dense, common, expensive, foliage, frequent"
293,"Which is wider, and thus has more [MASK], Wisteria Lamp or Wooden Casket
","fruit, flowers, branches, varieties, foliage"
294,"Which is wider, and thus has more [MASK], Wisteria Lamp or Work Table
","dense, fruit, common, pronounced, flowers"
295,"Which is wider, and thus has more [MASK], Wisteria Lamp or worship furniture
","elaborate, ornate, spacious, decorative, expensive"
296,"Which is wider, and thus has more [MASK], Wisteria Lamp or Writing table
","common, dense, convenient, frequent, pronounced"
297,"Which is wider, and thus has more [MASK], Wisteria Lamp or Yokeback Armchair
","common, robust, slender, dense, pronounced"
298,"Which is wider, and thus has more [MASK], Dressing Cabinet or Room Divider
","flexibility, flexible, efficient, compact, complicated"
299,"Which is wider, and thus has more [MASK], Dressing Cabinet or Wisteria Lamp
","dense, pronounced, flexibility, depth, slender"
300,"Which is wider, and thus has more [MASK], Dressing Cabinet or Abbot's Stall
","spacious, ornate, elaborate, narrow, rounded"
301,"Which is wider, and thus has more [MASK], Dressing Cabinet or Abbotsford style
","ornate, elaborate, spacious, decorative, elegant"
302,"Which is wider, and thus has more [MASK], Dressing Cabinet or ancient furniture
","ornate, decorative, elaborate, spacious, modern"
303,"Which is wider, and thus has more [MASK], Dressing Cabinet or Animal furniture
","flexible, decorative, spacious, ornate, elaborate"
304,"Which is wider, and thus has more [MASK], Dressing Cabinet or antique furniture
","expensive, ornate, decorative, spacious, modern"
305,"Which is wider, and thus has more [MASK], Dressing Cabinet or Arca Bau
","flexibility, pronounced, depth, spacious, narrow"
306,"Which is wider, and thus has more [MASK], Dressing Cabinet or Arca Canastra
","slender, depth, spacious, narrow, flexibility"
307,"Which is wider, and thus has more [MASK], Dressing Cabinet or architectural furniture
","decorative, ornate, elaborate, expensive, flexible"
308,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Armário-Estante
","flexibility, flexible, spacious, depth, narrow"
309,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Comida
","flexibility, spacious, flexible, narrow, depth"
310,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Louça
","flexibility, spacious, flexible, narrow, depth"
311,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Guarda-Roupa
","flexibility, spacious, narrow, depth, rounded"
312,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Vitrina-Armário
","spacious, flexibility, narrow, flexible, depth"
313,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário Vitrine
","flexibility, flexible, potent, fluid, soluble"
314,"Which is wider, and thus has more [MASK], Dressing Cabinet or Armário: Guarda-Roupa
","narrow, pronounced, rounded, spacious, flexibility"
315,"Which is wider, and thus has more [MASK], Dressing Cabinet or Baby furniture
","flexible, decorative, spacious, ornate, compact"
316,"Which is wider, and thus has more [MASK], Dressing Cabinet or Bed tables
","convenient, flexible, flexibility, complicated, efficient"
317,"Which is wider, and thus has more [MASK], Dressing Cabinet or beer tap
","flexibility, pronounced, convenient, beer, fluid"
318,"Which is wider, and thus has more [MASK], Dressing Cabinet or Beijing-style furniture
","ornate, decorative, expensive, elaborate, elegant"
319,"Which is wider, and thus has more [MASK], Dressing Cabinet or book chest
","flexible, rounded, ornate, decorative, spacious"
320,"Which is wider, and thus has more [MASK], Dressing Cabinet or Bureau table
","flexibility, convenient, complicated, detail, flexible"
321,"Which is wider, and thus has more [MASK], Dressing Cabinet or campaign furniture
","flexible, expensive, flexibility, efficient, elaborate"
322,"Which is wider, and thus has more [MASK], Dressing Cabinet or Candle Bracket
","flexibility, flexible, efficient, pronounced, convenient"
323,"Which is wider, and thus has more [MASK], Dressing Cabinet or Candle Stand
","flexible, rounded, flexibility, pronounced, complicated"
324,"Which is wider, and thus has more [MASK], Dressing Cabinet or Card table
","flexibility, convenient, flexible, complicated, efficient"
325,"Which is wider, and thus has more [MASK], Dressing Cabinet or Center Table
","flexibility, flexible, rounded, pronounced, depth"
326,"Which is wider, and thus has more [MASK], Dressing Cabinet or chair back
","flexibility, comfortable, flexible, seating, seats"
327,"Which is wider, and thus has more [MASK], Dressing Cabinet or chaise longue
","curves, narrow, flexibility, rounded, slender"
328,"Which is wider, and thus has more [MASK], Dressing Cabinet or cheval glass
","ornate, decorative, elaborate, expensive, polished"
329,"Which is wider, and thus has more [MASK], Dressing Cabinet or choir screen
","rounded, spacious, flexible, narrow, elaborate"
330,"Which is wider, and thus has more [MASK], Dressing Cabinet or church shelf
","elaborate, spacious, narrow, ornate, convenient"
331,"Which is wider, and thus has more [MASK], Dressing Cabinet or Clothes valet
","spacious, narrow, elaborate, compact, slender"
332,"Which is wider, and thus has more [MASK], Dressing Cabinet or Cofre Portátil
","flexibility, pronounced, flexible, depth, curves"
333,"Which is wider, and thus has more [MASK], Dressing Cabinet or Coin cabinet
","flexibility, flexible, efficient, complicated, compact"
334,"Which is wider, and thus has more [MASK], Dressing Cabinet or Console Table
","flexibility, flexible, pronounced, depth, efficient"
335,"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner Cabinet
","flexibility, flexible, pronounced, rounded, depth"
336,"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner Cabinet
","flexibility, flexible, pronounced, rounded, depth"
337,"Which is wider, and thus has more [MASK], Dressing Cabinet or Corner chair
","flexible, flexibility, comfortable, spacious, efficient"
338,"Which is wider, and thus has more [MASK], Dressing Cabinet or Coromandel lacquer
","decorative, expensive, dense, elaborate, transparent"
339,"Which is wider, and thus has more [MASK], Dressing Cabinet or cue stand
","flexibility, flexible, convenient, depth, rounded"
340,"Which is wider, and thus has more [MASK], Dressing Cabinet or Curule Chair
","pronounced, flexibility, narrow, rounded, flexible"
341,"Which is wider, and thus has more [MASK], Dressing Cabinet or cylinder desk
","flexible, compact, rounded, robust, efficient"
342,"Which is wider, and thus has more [MASK], Dressing Cabinet or day bed
","comfortable, flexibility, spacious, convenient, flexible"
