,Masked Sentence,Prediction
283,"Which is wider, and thus has more [MASK], Andiron or Faux-palier
","curves, varieties, dimensions, edges, branches"
284,"Which is wider, and thus has more [MASK], Andiron or footstool
","flexibility, branches, rounded, pronounced, depth"
285,"Which is wider, and thus has more [MASK], Andiron or Four
","curves, dimensions, rounded, symmetry, diameter"
286,"Which is wider, and thus has more [MASK], Andiron or futon
","vowels, curves, branches, edges, rounded"
287,"Which is wider, and thus has more [MASK], Andiron or haberdasher
","edges, branches, flexibility, symmetry, curves"
288,"Which is wider, and thus has more [MASK], Andiron or hanger
","flexibility, space, rope, seats, room"
289,"Which is wider, and thus has more [MASK], Andiron or Hatstand
","branches, curves, edges, dimensions, rounded"
290,"Which is wider, and thus has more [MASK], Andiron or headrest
","rounded, fur, wings, head, hair"
291,"Which is wider, and thus has more [MASK], Andiron or Highboy
","curves, branches, rounded, pronounced, edges"
292,"Which is wider, and thus has more [MASK], Andiron or hutch
","holes, branches, wood, trees, openings"
293,"Which is wider, and thus has more [MASK], Andiron or icebox
","flexibility, holes, depth, room, space"
294,"Which is wider, and thus has more [MASK], Andiron or Kari
","branches, vowels, curves, edges, consonants"
295,"Which is wider, and thus has more [MASK], Andiron or kast
","vowels, consonants, flexibility, edges, curves"
296,"Which is wider, and thus has more [MASK], Andiron or Lamp
","branches, curves, edges, vertices, dimensions"
297,"Which is wider, and thus has more [MASK], Andiron or lamp
","aperture, diameter, light, rounded, branches"
298,"Which is wider, and thus has more [MASK], Andiron or lectern
","seats, columns, space, spaces, dimensions"
299,"Which is wider, and thus has more [MASK], Andiron or Leito
","curves, branches, dimensions, edges, flexibility"
300,"Which is wider, and thus has more [MASK], Andiron or Loveseat
","branches, rounded, pronounced, narrow, depth"
301,"Which is wider, and thus has more [MASK], Andiron or Maçaneta
","branches, varieties, vowels, subdivisions, depth"
302,"Which is wider, and thus has more [MASK], Andiron or Mantel
","curves, dimensions, branches, edges, flexibility"
303,"Which is wider, and thus has more [MASK], Andiron or medalist
","rounded, curves, branches, edges, diameter"
304,"Which is wider, and thus has more [MASK], Andiron or Mesa
","curves, branches, dimensions, rounded, diameter"
305,"Which is wider, and thus has more [MASK], Andiron or mirror
","symmetry, aperture, mirrors, rounded, edges"
306,"Which is wider, and thus has more [MASK], Andiron or office
","space, room, rooms, spaces, windows"
307,"Which is wider, and thus has more [MASK], Andiron or Oonjal
","branches, vowels, consonants, curves, subdivisions"
308,"Which is wider, and thus has more [MASK], Andiron or Pedestal
","rounded, slender, convex, curved, curves"
309,"Which is wider, and thus has more [MASK], Andiron or Pinos
","branches, dimensions, layers, curves, vowels"
310,"Which is wider, and thus has more [MASK], Andiron or playpen
","flexibility, variation, depth, squares, space"
311,"Which is wider, and thus has more [MASK], Andiron or Prendedores
","branches, rounded, lobes, pronounced, layers"
312,"Which is wider, and thus has more [MASK], Andiron or psyche
","depth, flexibility, dimension, dimensions, complexity"
313,"Which is wider, and thus has more [MASK], Andiron or radiogram
","wavelength, aperture, light, contrast, transparent"
314,"Which is wider, and thus has more [MASK], Andiron or Rahle
","branches, edges, curves, vowels, tributaries"
315,"Which is wider, and thus has more [MASK], Andiron or Screen
","rounded, branches, curves, dimensions, diameter"
316,"Which is wider, and thus has more [MASK], Andiron or Screen
","rounded, branches, curves, dimensions, diameter"
317,"Which is wider, and thus has more [MASK], Andiron or seat
","seats, space, square, room, rounded"
318,"Which is wider, and thus has more [MASK], Andiron or Seating
","flexibility, rounded, curves, branches, pronounced"
319,"Which is wider, and thus has more [MASK], Andiron or Secretary
","branches, curves, rounded, dimensions, diameter"
320,"Which is wider, and thus has more [MASK], Andiron or Secretary-bookcase
","rounded, compact, flexible, ornate, elaborate"
321,"Which is wider, and thus has more [MASK], Andiron or Settee
","curves, dimensions, branches, edges, flexibility"
322,"Which is wider, and thus has more [MASK], Andiron or shelf
","rounded, depth, narrow, branches, lobes"
323,"Which is wider, and thus has more [MASK], Andiron or Sideboard
","rounded, fins, flexibility, depth, flexible"
324,"Which is wider, and thus has more [MASK], Andiron or Sofa
","branches, curves, vowels, edges, dimensions"
325,"Which is wider, and thus has more [MASK], Andiron or spalliera
","branches, rounded, curves, shells, lobes"
326,"Which is wider, and thus has more [MASK], Andiron or stand
","curves, dimensions, than, edges, width"
327,"Which is wider, and thus has more [MASK], Andiron or Stool
","edges, curves, vertices, branches, symmetry"
328,"Which is wider, and thus has more [MASK], Andiron or Tủ
","rounded, curves, edges, symmetry, vowels"
329,"Which is wider, and thus has more [MASK], Andiron or Tête-à-tête
","subdivisions, varieties, pronounced, branches, curves"
330,"Which is wider, and thus has more [MASK], Andiron or table
","dimensions, curves, edges, than, squares"
331,"Which is wider, and thus has more [MASK], Andiron or Tapchan
","branches, edges, curves, vowels, layers"
332,"Which is wider, and thus has more [MASK], Andiron or Trapeza
","branches, curves, layers, rounded, edges"
333,"Which is wider, and thus has more [MASK], Andiron or tripod
","rounded, diameter, curved, holes, flexible"
334,"Which is wider, and thus has more [MASK], Andiron or Vitrina
","branches, lobes, flexibility, depth, curves"
335,"Which is wider, and thus has more [MASK], Andiron or vitrine
","soluble, proteins, flexibility, protein, fluid"
336,"Which is wider, and thus has more [MASK], Andiron or Voyeuse
","branches, curves, vertices, dimensions, edges"
337,"Which is wider, and thus has more [MASK], Andiron or Wardrobe
","branches, symmetry, curves, rounded, lobes"
338,"Which is wider, and thus has more [MASK], Andiron or washstand
","windows, room, rounded, holes, rooms"
339,"Which is wider, and thus has more [MASK], Arca or Étagère
","curves, subdivisions, branches, flowers, flexibility"
340,"Which is wider, and thus has more [MASK], Arca or accoudoir
","curves, branches, depth, flexibility, rounded"
341,"Which is wider, and thus has more [MASK], Arca or Andiron
","branches, curves, subdivisions, dimensions, bays"
342,"Which is wider, and thus has more [MASK], Arca or arcaz
","branches, curves, layers, edges, lobes"
343,"Which is wider, and thus has more [MASK], Arca or Argolas
","branches, bays, inhabitants, lakes, curves"
344,"Which is wider, and thus has more [MASK], Arca or Armário
","streets, subdivisions, branches, inhabitants, beaches"
345,"Which is wider, and thus has more [MASK], Arca or Armchair
","curves, seats, branches, flexibility, legs"
346,"Which is wider, and thus has more [MASK], Arca or armrest
","legs, claws, wings, branches, arms"
347,"Which is wider, and thus has more [MASK], Arca or Athénienne
","subdivisions, branches, inhabitants, consonants, vowels"
348,"Which is wider, and thus has more [MASK], Arca or Baú
","branches, curves, vowels, consonants, layers"
349,"Which is wider, and thus has more [MASK], Arca or bank
","branches, shops, subdivisions, seats, stores"
350,"Which is wider, and thus has more [MASK], Arca or bed
","beds, depth, layers, curves, room"
351,"Which is wider, and thus has more [MASK], Arca or bier
","curves, branches, edges, lobes, horns"
352,"Which is wider, and thus has more [MASK], Arca or binder
","flexibility, flexible, layers, edges, fibers"
353,"Which is wider, and thus has more [MASK], Arca or bonnetière
","curves, rounded, skirts, arches, sleeves"
354,"Which is wider, and thus has more [MASK], Arca or Bookcase
","curves, rounded, lobes, flexibility, consonants"
355,"Which is wider, and thus has more [MASK], Arca or Cômoda
","branches, curves, subdivisions, depth, bays"
356,"Which is wider, and thus has more [MASK], Arca or Cômoda-Lavatório
","beaches, subdivisions, branches, streets, inhabitants"
357,"Which is wider, and thus has more [MASK], Arca or Cabide
","flexibility, layers, flexible, depth, curves"
358,"Which is wider, and thus has more [MASK], Arca or Cabinet
","curves, branches, lobes, nodes, layers"
359,"Which is wider, and thus has more [MASK], Arca or cabinet-library
","libraries, library, classrooms, rooms, room"
360,"Which is wider, and thus has more [MASK], Arca or cabinetry
","furniture, shops, rooms, cabinets, offices"
361,"Which is wider, and thus has more [MASK], Arca or Cabinet-vitrine
","soluble, sodium, α, protein, calcium"
362,"Which is wider, and thus has more [MASK], Arca or Cama
","branches, curves, subdivisions, tributaries, bays"
363,"Which is wider, and thus has more [MASK], Arca or Candelabrum
","branches, horns, flowers, lobes, petals"
364,"Which is wider, and thus has more [MASK], Arca or Candlestick
","branches, curves, holes, flexibility, seats"
365,"Which is wider, and thus has more [MASK], Arca or Candlesticks
","seats, holes, handles, rounded, rings"
366,"Which is wider, and thus has more [MASK], Arca or caning
","flexibility, curves, branches, vowels, horns"
367,"Which is wider, and thus has more [MASK], Arca or canterbury
","branches, seats, subdivisions, bays, streets"
368,"Which is wider, and thus has more [MASK], Arca or Casket
","branches, curves, flexibility, speakers, layers"
369,"Which is wider, and thus has more [MASK], Arca or Cellarette
","rooms, bays, seats, seating, branches"
370,"Which is wider, and thus has more [MASK], Arca or chair
","seats, seating, chairs, legs, room"
371,"Which is wider, and thus has more [MASK], Arca or chest
","lobes, sides, ribs, branches, ears"
372,"Which is wider, and thus has more [MASK], Arca or chesterfield
","seats, bays, seating, subdivisions, curves"
373,"Which is wider, and thus has more [MASK], Arca or Chest-on-Chest
","pronounced, branches, curves, nodes, flowers"
374,"Which is wider, and thus has more [MASK], Arca or chifforobe
","branches, flowers, horns, curves, fruit"
375,"Which is wider, and thus has more [MASK], Arca or chigaidana
","branches, curves, vowels, flowers, horns"
376,"Which is wider, and thus has more [MASK], Arca or Clock
","curves, branches, nodes, lobes, vowels"
377,"Which is wider, and thus has more [MASK], Arca or closet
","branches, curves, nodes, layers, depth"
378,"Which is wider, and thus has more [MASK], Arca or closet-showcase
","flexible, compact, flexibility, rooms, elaborate"
379,"Which is wider, and thus has more [MASK], Arca or coffin
","curves, lobes, branches, layers, dimensions"
380,"Which is wider, and thus has more [MASK], Arca or Cofre
","branches, subdivisions, curves, tributaries, layers"
381,"Which is wider, and thus has more [MASK], Arca or Commode
","lobes, flexibility, aperture, branches, depth"
382,"Which is wider, and thus has more [MASK], Arca or conversadeira
","subdivisions, branches, seats, beaches, clubs"
383,"Which is wider, and thus has more [MASK], Arca or couch
","curves, layers, seats, branches, spaces"
384,"Which is wider, and thus has more [MASK], Arca or counter
","curves, edges, flexibility, squares, depth"
385,"Which is wider, and thus has more [MASK], Arca or countertop
","rounded, squares, square, curves, flexibility"
386,"Which is wider, and thus has more [MASK], Arca or Cupboard
","flexibility, seats, fins, depth, seating"
387,"Which is wider, and thus has more [MASK], Arca or desk
","curves, seats, spaces, branches, columns"
388,"Which is wider, and thus has more [MASK], Arca or Dossel
","curves, branches, edges, lobes, nodes"
